enrollee_id,city,city_dev_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change,split,experience_numeric,last_new_job_numeric,job_change_label
24070,city_103,0.92,Male,No,Full time course,Graduate,STEM,8,50-99,Funded Startup,4,33,0,train,8,4,Not Looking
24247,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,63,0,train,3,0,Not Looking
17874,city_141,0.763,Male,Yes,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,68,0,train,9,1,Not Looking
2841,city_67,0.855,Male,Yes,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,55,0,train,21,1,Not Looking
337,city_103,0.92,Male,No,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,16,0,train,21,3,Not Looking
3625,city_160,0.92,Male,Yes,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,1,30,0,train,21,1,Not Looking
1789,city_21,0.624,Unknown,No,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,1,83,0,train,0.5,1,Not Looking
22166,city_160,0.92,Unknown,Yes,no_enrollment,Unknown,Unknown,17,Unknown,Unknown,2,87,0,train,17,2,Not Looking
12968,city_103,0.92,Male,Yes,no_enrollment,Graduate,Arts,10,NA,Pvt Ltd,2,80,0,train,10,2,Not Looking
12237,city_136,0.897,Male,Yes,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,3,27,0,train,7,3,Not Looking
31971,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,>4,16,0,train,19,5,Not Looking
9398,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,7,10000+,Public Sector,1,56,1,train,7,1,Looking
7737,city_45,0.89,Unknown,Yes,no_enrollment,High School,Unknown,14,50-99,Pvt Ltd,1,24,0,train,14,1,Not Looking
18771,city_114,0.926,Unknown,Yes,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,4,53,0,train,8,4,Not Looking
15190,city_16,0.91,Male,No,Full time course,Masters,STEM,13,Unknown,Public Sector,1,57,1,train,13,1,Looking
17143,city_103,0.92,Female,Yes,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,130,0,train,20,5,Not Looking
10610,city_114,0.926,Male,Yes,Full time course,High School,Unknown,7,Unknown,Unknown,2,43,0,train,7,2,Not Looking
574,city_103,0.92,Male,No,no_enrollment,Masters,STEM,9,Unknown,Unknown,1,198,1,train,9,1,Looking
11998,city_128,0.527,Unknown,Yes,no_enrollment,Masters,STEM,9,Unknown,Unknown,never,29,1,train,9,0,Looking
23788,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,46,0,train,21,1,Not Looking
21284,city_75,0.939,Male,Yes,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,109,0,train,4,1,Not Looking
2447,city_102,0.804,Male,No,Part time course,Masters,STEM,2,Unknown,Unknown,1,2,1,train,2,1,Looking
6954,city_27,0.848,Unknown,Yes,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,103,0,train,9,1,Not Looking
17716,city_103,0.92,Male,Yes,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,94,0,train,21,5,Not Looking
29591,city_134,0.698,Unknown,Yes,Full time course,Graduate,STEM,<1,500-999,NGO,>4,6,0,train,0.5,5,Not Looking
5711,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,162,0,train,21,5,Not Looking
28830,city_21,0.624,Male,No,Full time course,Graduate,STEM,6,Unknown,Unknown,never,21,1,train,6,0,Looking
3496,city_103,0.92,Other,Yes,Unknown,Graduate,STEM,6,50-99,Pvt Ltd,never,48,0,train,6,0,Not Looking
32048,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,118,0,train,9,2,Not Looking
10056,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,11,Unknown,Pvt Ltd,1,37,0,train,11,1,Not Looking
22012,city_90,0.698,Male,No,Part time course,Masters,STEM,16,Unknown,Unknown,3,70,0,train,16,3,Not Looking
3355,city_159,0.843,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,12,0,train,21,5,Not Looking
1301,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,1,117,0,train,21,1,Not Looking
2753,city_21,0.624,Male,Yes,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,never,78,1,train,8,0,Looking
13528,city_24,0.698,Male,Yes,Full time course,Graduate,STEM,7,50-99,Funded Startup,3,51,0,train,7,3,Not Looking
22389,city_103,0.92,Female,Yes,Full time course,Masters,STEM,10,1000-4999,Public Sector,1,20,1,train,10,1,Looking
29048,city_103,0.92,Other,Yes,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,2,55,1,train,0.5,2,Looking
3816,city_138,0.836,Male,Yes,no_enrollment,Masters,STEM,Unknown,500-999,Unknown,1,21,0,train,NA,1,Not Looking
19609,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,9,0,train,10,1,Not Looking
26775,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,114,0,train,21,5,Not Looking
21070,city_90,0.698,Unknown,No,no_enrollment,Graduate,STEM,3,Unknown,Unknown,1,96,1,train,3,1,Looking
27128,city_103,0.92,Male,No,Full time course,Masters,STEM,9,Unknown,Public Sector,never,166,0,train,9,0,Not Looking
8296,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,99,0,train,10,2,Not Looking
18595,city_145,0.555,Unknown,No,Full time course,Graduate,STEM,2,Unknown,Unknown,1,3,0,train,2,1,Not Looking
31346,city_103,0.92,Female,No,no_enrollment,Phd,Humanities,>20,1000-4999,NGO,4,214,1,train,21,4,Looking
16847,city_21,0.624,Unknown,No,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,1,37,1,train,7,1,Looking
25087,city_114,0.926,Unknown,Yes,no_enrollment,Graduate,STEM,16,1000-4999,Unknown,2,60,0,train,16,2,Not Looking
33176,city_7,0.647,Male,Yes,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,74,0,train,10,1,Not Looking
16899,city_136,0.897,Unknown,No,Full time course,Graduate,STEM,4,Unknown,Unknown,Unknown,25,0,train,4,NA,Not Looking
24506,city_50,0.8959999999999999,Male,No,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,26,0,train,21,5,Not Looking
27454,city_67,0.855,Male,Yes,no_enrollment,High School,Unknown,10,<10,Pvt Ltd,1,145,0,train,10,1,Not Looking
25832,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,17,100-500,Funded Startup,1,70,0,train,17,1,Not Looking
1472,city_75,0.939,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102,0,train,21,5,Not Looking
12178,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,168,1,train,5,1,Looking
13828,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,83,0,train,21,5,Not Looking
11341,city_173,0.878,Male,Yes,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,3,28,0,train,13,3,Not Looking
4402,city_103,0.92,Male,Yes,no_enrollment,Graduate,Business Degree,>20,Unknown,Unknown,>4,7,0,train,21,5,Not Looking
1300,city_160,0.92,Unknown,Yes,Full time course,High School,Unknown,4,NA,Pvt Ltd,Unknown,108,0,train,4,NA,Not Looking
5680,city_67,0.855,Male,Yes,no_enrollment,Masters,STEM,17,Unknown,Unknown,1,9,0,train,17,1,Not Looking
20106,city_73,0.754,Unknown,No,no_enrollment,High School,Unknown,2,<10,Pvt Ltd,1,37,0,train,2,1,Not Looking
5730,city_67,0.855,Male,Yes,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,3,37,0,train,6,3,Not Looking
4200,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,170,0,train,6,3,Not Looking
33315,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,18,0,train,5,1,Not Looking
3855,city_103,0.92,Female,No,no_enrollment,Graduate,STEM,14,100-500,Unknown,never,147,0,train,14,0,Not Looking
4837,city_114,0.926,Unknown,No,Full time course,Masters,STEM,8,NA,Pvt Ltd,>4,9,1,train,8,5,Looking
24159,city_160,0.92,Unknown,No,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,157,0,train,7,1,Not Looking
28184,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,never,284,1,train,0.5,0,Looking
17861,city_21,0.624,Male,No,Full time course,Graduate,STEM,6,Unknown,Unknown,1,34,1,train,6,1,Looking
16172,city_73,0.754,Unknown,Yes,no_enrollment,Primary School,Unknown,3,Unknown,Unknown,never,109,0,train,3,0,Not Looking
30882,city_114,0.926,Female,No,Full time course,Graduate,STEM,9,<10,Pvt Ltd,1,56,0,train,9,1,Not Looking
11326,city_103,0.92,Male,No,no_enrollment,Unknown,Unknown,3,Unknown,Unknown,never,92,0,train,3,0,Not Looking
24006,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,3,Unknown,Unknown,never,180,1,train,3,0,Looking
22459,city_21,0.624,Unknown,Yes,Part time course,Masters,Other,4,100-500,Pvt Ltd,1,3,0,train,4,1,Not Looking
11180,city_105,0.794,Male,Yes,no_enrollment,High School,Unknown,9,50-99,Unknown,>4,104,0,train,9,5,Not Looking
7169,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,4,1000-4999,NGO,4,23,0,train,4,4,Not Looking
33191,city_21,0.624,Unknown,Yes,Unknown,Graduate,STEM,2,Unknown,Pvt Ltd,never,8,0,train,2,0,Not Looking
6682,city_71,0.884,Unknown,Yes,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,86,1,train,15,3,Looking
3495,city_160,0.92,Male,No,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,>4,34,0,train,13,5,Not Looking
6210,city_16,0.91,Male,Yes,no_enrollment,High School,Unknown,11,10000+,Pvt Ltd,>4,42,0,train,11,5,Not Looking
32073,city_114,0.926,Male,Yes,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,74,0,train,9,2,Not Looking
21365,city_90,0.698,Unknown,No,no_enrollment,Graduate,STEM,4,Unknown,Unknown,never,23,1,train,4,0,Looking
19528,city_21,0.624,Male,Yes,no_enrollment,Masters,STEM,8,50-99,Public Sector,1,18,0,train,8,1,Not Looking
26826,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,NA,Pvt Ltd,>4,7,0,train,21,5,Not Looking
3667,city_14,0.698,Male,Yes,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,10,0,train,2,1,Not Looking
24291,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,2,328,0,train,13,2,Not Looking
5957,city_23,0.899,Male,Yes,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,6,0,train,15,2,Not Looking
25564,city_103,0.92,Male,Yes,Full time course,Graduate,STEM,<1,50-99,Unknown,1,53,0,train,0.5,1,Not Looking
12357,city_173,0.878,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,4,60,1,train,21,4,Looking
6243,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,8,NA,Funded Startup,4,77,0,train,8,4,Not Looking
276,city_16,0.91,Male,No,no_enrollment,High School,Unknown,10,Unknown,Unknown,1,51,0,train,10,1,Not Looking
8951,city_103,0.92,Female,No,Full time course,Graduate,Humanities,<1,Unknown,Unknown,3,37,1,train,0.5,3,Looking
14291,city_103,0.92,Unknown,No,Full time course,High School,Unknown,4,500-999,Pvt Ltd,1,21,0,train,4,1,Not Looking
26403,city_11,0.55,Unknown,Yes,Part time course,Unknown,Unknown,16,50-99,Public Sector,2,146,1,train,16,2,Looking
18802,city_114,0.926,Male,No,no_enrollment,Graduate,Humanities,14,Unknown,Unknown,1,24,1,train,14,1,Looking
327,city_103,0.92,Unknown,No,no_enrollment,Graduate,STEM,2,500-999,Other,1,78,1,train,2,1,Looking
11515,city_16,0.91,Male,Yes,no_enrollment,High School,Unknown,>20,Unknown,Unknown,1,40,0,train,21,1,Not Looking
7997,city_11,0.55,Unknown,Yes,no_enrollment,Unknown,Unknown,6,NA,Pvt Ltd,3,56,1,train,6,3,Looking
28091,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,57,0,train,21,4,Not Looking
16442,city_21,0.624,Unknown,Yes,no_enrollment,Masters,STEM,7,Unknown,Unknown,1,102,0,train,7,1,Not Looking
15334,city_99,0.915,Male,Yes,no_enrollment,Masters,STEM,9,10000+,Public Sector,2,68,1,train,9,2,Looking
18167,city_138,0.836,Male,Yes,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,3,20,0,train,13,3,Not Looking
31341,city_23,0.899,Unknown,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,94,0,train,21,5,Not Looking
30518,city_160,0.92,Male,No,Full time course,Graduate,STEM,10,500-999,Unknown,1,50,0,train,10,1,Not Looking
22549,city_67,0.855,Male,Yes,no_enrollment,Graduate,STEM,9,Unknown,Pvt Ltd,3,38,0,train,9,3,Not Looking
26766,city_61,0.913,Unknown,Yes,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,1,42,0,train,13,1,Not Looking
6702,city_40,0.7759999999999999,Female,No,Full time course,Graduate,Other,1,100-500,Unknown,1,34,0,train,1,1,Not Looking
2584,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,>20,NA,Early Stage Startup,2,8,0,train,21,2,Not Looking
10306,city_103,0.92,Unknown,Yes,Full time course,Masters,STEM,6,50-99,Pvt Ltd,2,28,0,train,6,2,Not Looking
5755,city_65,0.802,Male,Yes,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,10,0,train,15,5,Not Looking
13457,city_10,0.895,Unknown,No,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,74,0,train,14,5,Not Looking
22291,city_75,0.939,Male,Yes,no_enrollment,Unknown,Unknown,>20,50-99,Pvt Ltd,1,15,0,train,21,1,Not Looking
736,city_23,0.899,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,7,1,train,21,5,Looking
24085,city_21,0.624,Unknown,Yes,Full time course,Masters,STEM,3,NA,Pvt Ltd,1,11,1,train,3,1,Looking
24043,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,28,1,train,5,0,Looking
2237,city_36,0.893,Male,Yes,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,25,0,train,21,5,Not Looking
32759,city_145,0.555,Male,Yes,no_enrollment,Graduate,Humanities,6,100-500,Funded Startup,2,70,1,train,6,2,Looking
6753,city_136,0.897,Male,Yes,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,18,0,train,17,1,Not Looking
16327,city_114,0.926,Female,Yes,no_enrollment,High School,Unknown,6,500-999,Pvt Ltd,never,23,0,train,6,0,Not Looking
7429,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,86,0,train,21,3,Not Looking
24964,city_21,0.624,Male,Yes,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,34,1,train,2,1,Looking
24832,city_103,0.92,Unknown,Yes,no_enrollment,Unknown,Unknown,>20,10000+,Pvt Ltd,>4,50,0,train,21,5,Not Looking
11736,city_21,0.624,Unknown,No,Full time course,High School,Unknown,7,Unknown,Unknown,never,46,1,train,7,0,Looking
71,city_103,0.92,Male,Yes,no_enrollment,Primary School,Unknown,>20,<10,Funded Startup,2,35,0,train,21,2,Not Looking
21954,city_103,0.92,Unknown,No,Full time course,Masters,STEM,10,100-500,Public Sector,>4,104,0,train,10,5,Not Looking
5404,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,69,0,train,21,5,Not Looking
16672,city_16,0.91,Unknown,Yes,no_enrollment,Masters,STEM,14,1000-4999,Unknown,Unknown,47,0,train,14,NA,Not Looking
21295,city_21,0.624,Male,No,no_enrollment,High School,Unknown,10,Unknown,Unknown,never,26,0,train,10,0,Not Looking
18073,city_114,0.926,Unknown,No,Unknown,Graduate,STEM,>20,Unknown,Unknown,never,162,0,train,21,0,Not Looking
8394,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,12,100-500,Unknown,>4,45,0,train,12,5,Not Looking
19600,city_159,0.843,Male,Yes,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,4,7,0,train,18,4,Not Looking
25163,city_28,0.939,Other,No,no_enrollment,High School,Unknown,4,50-99,Unknown,2,12,0,train,4,2,Not Looking
200,city_103,0.92,Male,Yes,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,3,11,1,train,21,3,Looking
32068,city_126,0.479,Unknown,Yes,no_enrollment,Primary School,Unknown,19,Unknown,Pvt Ltd,never,62,1,train,19,0,Looking
16047,city_114,0.926,Male,Yes,Full time course,Graduate,STEM,9,5000-9999,Public Sector,1,37,0,train,9,1,Not Looking
15828,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,12,NA,Early Stage Startup,4,50,0,train,12,4,Not Looking
8246,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,224,0,train,14,1,Not Looking
5986,city_21,0.624,Unknown,Yes,Full time course,Masters,STEM,5,500-999,Pvt Ltd,2,62,0,train,5,2,Not Looking
27785,city_16,0.91,Female,Yes,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,20,0,train,2,1,Not Looking
18969,city_36,0.893,Unknown,Yes,Part time course,High School,Unknown,5,<10,Early Stage Startup,1,23,0,train,5,1,Not Looking
9893,city_7,0.647,Unknown,Yes,Full time course,Masters,STEM,4,Unknown,Unknown,1,26,1,train,4,1,Looking
28160,city_21,0.624,Unknown,No,Full time course,High School,Unknown,3,Unknown,Unknown,never,58,0,train,3,0,Not Looking
14735,city_116,0.743,Unknown,Yes,Full time course,High School,Unknown,2,100-500,Pvt Ltd,Unknown,108,0,train,2,NA,Not Looking
12763,city_136,0.897,Female,Yes,no_enrollment,Masters,Arts,9,<10,Public Sector,3,28,0,train,9,3,Not Looking
7963,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,57,1,train,8,1,Looking
30431,city_103,0.92,Male,Yes,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,>4,39,0,train,10,5,Not Looking
18176,city_97,0.925,Unknown,No,no_enrollment,Masters,Humanities,1,500-999,Unknown,never,13,0,train,1,0,Not Looking
13896,city_114,0.926,Female,Yes,no_enrollment,Masters,Other,7,50-99,Pvt Ltd,2,83,0,train,7,2,Not Looking
25441,city_103,0.92,Male,Yes,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,>4,90,0,train,16,5,Not Looking
15344,city_74,0.579,Male,No,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,32,0,train,2,2,Not Looking
10312,city_103,0.92,Male,Yes,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,55,0,train,10,1,Not Looking
21877,city_100,0.887,Male,Yes,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,2,83,0,train,13,2,Not Looking
10725,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,5,NA,Pvt Ltd,1,92,0,train,5,1,Not Looking
19181,city_103,0.92,Male,Yes,no_enrollment,Graduate,Other,3,100-500,NGO,1,74,0,train,3,1,Not Looking
15275,city_103,0.92,Male,No,Full time course,Graduate,STEM,9,Unknown,Unknown,>4,46,0,train,9,5,Not Looking
18091,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,11,0,train,14,1,Not Looking
4813,city_24,0.698,Male,Yes,no_enrollment,Primary School,Unknown,4,Unknown,Unknown,1,13,0,train,4,1,Not Looking
16308,city_21,0.624,Female,Yes,no_enrollment,Masters,STEM,Unknown,5000-9999,Pvt Ltd,Unknown,216,0,train,NA,NA,Not Looking
5269,city_23,0.899,Male,Yes,no_enrollment,Graduate,STEM,16,500-999,Funded Startup,4,50,0,train,16,4,Not Looking
19105,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,59,0,train,21,2,Not Looking
30415,city_103,0.92,Male,Yes,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,1,15,0,train,21,1,Not Looking
31036,city_21,0.624,Female,No,Unknown,Masters,STEM,2,Unknown,Funded Startup,1,7,0,train,2,1,Not Looking
14663,city_21,0.624,Unknown,Yes,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,2,22,1,train,0.5,2,Looking
30540,city_103,0.92,Male,No,no_enrollment,Primary School,Unknown,6,Unknown,Unknown,never,56,0,train,6,0,Not Looking
221,city_159,0.843,Male,No,Full time course,Masters,STEM,15,Unknown,Pvt Ltd,never,12,0,train,15,0,Not Looking
22333,city_89,0.925,Female,Yes,no_enrollment,Graduate,STEM,5,500-999,Unknown,1,75,0,train,5,1,Not Looking
13212,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,12,0,train,16,3,Not Looking
26201,city_103,0.92,Unknown,Yes,no_enrollment,Masters,Humanities,13,500-999,Public Sector,>4,182,0,train,13,5,Not Looking
28004,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,75,0,train,9,2,Not Looking
10180,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,29,0,train,21,5,Not Looking
13769,city_121,0.7809999999999999,Female,Yes,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,21,0,train,7,1,Not Looking
5998,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,2,50-99,Unknown,2,5,0,train,2,2,Not Looking
20474,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,9,Unknown,Unknown,1,4,0,train,9,1,Not Looking
15516,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,Unknown,100-500,Unknown,Unknown,46,0,train,NA,NA,Not Looking
30780,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,<1,100-500,Funded Startup,1,17,1,train,0.5,1,Looking
4567,city_105,0.794,Female,Yes,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,65,0,train,5,1,Not Looking
10761,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,Unknown,100-500,Pvt Ltd,1,52,0,train,NA,1,Not Looking
3026,city_102,0.804,Male,Yes,no_enrollment,Graduate,STEM,17,Unknown,Unknown,1,75,0,train,17,1,Not Looking
27017,city_73,0.754,Other,No,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,never,7,0,train,0.5,0,Not Looking
7559,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,42,0,train,4,1,Not Looking
12332,city_103,0.92,Male,No,Full time course,Graduate,STEM,2,Unknown,Unknown,1,12,0,train,2,1,Not Looking
3974,city_102,0.804,Male,Yes,Full time course,Masters,STEM,7,10000+,Public Sector,1,2,1,train,7,1,Looking
13267,city_75,0.939,Male,Yes,no_enrollment,Graduate,STEM,9,Unknown,Pvt Ltd,1,40,0,train,9,1,Not Looking
23427,city_24,0.698,Unknown,No,Unknown,High School,Unknown,8,Unknown,Unknown,never,63,0,train,8,0,Not Looking
17605,city_50,0.8959999999999999,Unknown,No,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,10,0,train,21,0,Not Looking
20912,city_73,0.754,Unknown,No,Full time course,Graduate,STEM,5,Unknown,Unknown,never,46,0,train,5,0,Not Looking
13948,city_114,0.926,Male,No,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,18,0,train,21,1,Not Looking
15205,city_160,0.92,Male,No,Full time course,High School,Unknown,7,100-500,Pvt Ltd,1,55,0,train,7,1,Not Looking
15140,city_173,0.878,Male,Yes,Part time course,Primary School,Unknown,8,Unknown,Unknown,1,4,0,train,8,1,Not Looking
21736,city_114,0.926,Male,No,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,324,1,train,7,1,Looking
19800,city_162,0.767,Male,Yes,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,26,0,train,4,1,Not Looking
23755,city_149,0.6890000000000001,Male,Yes,no_enrollment,Graduate,STEM,16,NA,Pvt Ltd,>4,140,0,train,16,5,Not Looking
12148,city_103,0.92,Male,No,no_enrollment,Phd,Humanities,>20,Unknown,Unknown,>4,158,0,train,21,5,Not Looking
16451,city_21,0.624,Unknown,Yes,Full time course,Graduate,STEM,6,100-500,Unknown,never,6,1,train,6,0,Looking
27190,city_103,0.92,Unknown,No,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,80,1,train,2,1,Looking
19370,city_19,0.682,Unknown,No,Full time course,High School,Unknown,2,Unknown,Unknown,never,260,0,train,2,0,Not Looking
20207,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,7,0,train,20,5,Not Looking
4749,city_136,0.897,Male,No,no_enrollment,High School,Unknown,<1,50-99,Pvt Ltd,1,64,0,train,0.5,1,Not Looking
21338,city_103,0.92,Male,No,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,22,0,train,3,0,Not Looking
18506,city_21,0.624,Male,Yes,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,22,0,train,1,1,Not Looking
19715,city_21,0.624,Unknown,Yes,Full time course,Masters,STEM,3,50-99,Unknown,2,34,0,train,3,2,Not Looking
10550,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,never,44,1,train,10,0,Looking
32681,city_44,0.725,Male,No,Full time course,Graduate,STEM,3,Unknown,Unknown,1,50,0,train,3,1,Not Looking
12075,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,9,100-500,Early Stage Startup,>4,78,0,train,9,5,Not Looking
10828,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,12,0,train,11,2,Not Looking
